,,,0
UEMPLT5,t1,TSPC,14.790823079765106
UEMPLT5,t1,TPC2,18.348541373918128
UEMPLT5,t1,PC2,22.803582885342376
UEMPLT5,t1,LAPC,15.667578026528876
UEMPLT5,t6,PC,15.23865256255152
UEMPLT5,t6,TPC,15.278483181872089
UEMPLT5,t6,TSPC,15.508409825351581
UEMPLT5,t6,TPC2,35.719989687800286
UEMPLT5,t6,PC2,16.299733529537487
UEMPLT5,t6,LAPC,15.440577784488678
UEMPLT5,t12,PC,18.274120447289786
UEMPLT5,t12,TPC,16.64621581490022
UEMPLT5,t12,TSPC,17.44411231475319
UEMPLT5,t12,TPC2,25.263270487934868
UEMPLT5,t12,PC2,31.615491934769867
UEMPLT5,t12,LAPC,16.636806133924182
UEMPLT5,t24,PC,17.217216199035647
UEMPLT5,t24,TPC,15.398012054572458
UEMPLT5,t24,TSPC,19.717119832711653
UEMPLT5,t24,TPC2,24.76601718518125
UEMPLT5,t24,PC2,37.60602637343535
UEMPLT5,t24,LAPC,15.344490024718095
UEMP5TO14,t1,PC,17.5184034555482
UEMP5TO14,t1,TPC,20.88820614084422
UEMP5TO14,t1,TSPC,20.084858469453778
UEMP5TO14,t1,TPC2,23.02941234588289
UEMP5TO14,t1,PC2,17.021621615879532
UEMP5TO14,t1,LAPC,19.59609269324694
UEMP5TO14,t6,PC,17.80617497944065
UEMP5TO14,t6,TPC,17.564464912583883
UEMP5TO14,t6,TSPC,17.729578623373477
UEMP5TO14,t6,TPC2,21.85376155488419
UEMP5TO14,t6,PC2,18.97005003259182
UEMP5TO14,t6,LAPC,17.658743013025834
UEMP5TO14,t12,PC,17.573804633159515
UEMP5TO14,t12,TPC,17.829586989848103
UEMP5TO14,t12,TSPC,17.905692760475613
UEMP5TO14,t12,TPC2,19.815799940061257
UEMP5TO14,t12,PC2,24.66796679736068
UEMP5TO14,t12,LAPC,17.476592514024887
UEMP5TO14,t24,PC,18.671843634876453
UEMP5TO14,t24,TPC,19.247929166917398
UEMP5TO14,t24,TSPC,18.489117194299197
UEMP5TO14,t24,TPC2,22.684494285165492
UEMP5TO14,t24,PC2,31.14479144912246
UEMP5TO14,t24,LAPC,17.66713398678837
UEMP15OV,t1,PC,10.264834150384738
UEMP15OV,t1,TPC,10.464140053809833
UEMP15OV,t1,TSPC,9.752060929726783
UEMP15OV,t1,TPC2,12.46655924873944
UEMP15OV,t1,PC2,12.395317402542563
UEMP15OV,t1,LAPC,9.433986058570403
UEMP15OV,t6,PC,9.738657140151009
UEMP15OV,t6,TPC,9.840144048011187
UEMP15OV,t6,TSPC,11.029472189734912
UEMP15OV,t6,TPC2,19.870612233179042
UEMP15OV,t6,PC2,17.087384634885687
UEMP15OV,t6,LAPC,9.553198013126872
UEMP15OV,t12,PC,9.952111654668373
UEMP15OV,t12,TPC,9.782914905488838
UEMP15OV,t12,TSPC,12.817465424286237
UEMP15OV,t12,TPC2,13.390829001533788
UEMP15OV,t12,PC2,15.811795744288453
UEMP15OV,t12,LAPC,9.381200406094631
UEMP15OV,t24,PC,9.614716444872093
UEMP15OV,t24,TPC,9.78571912558969
UEMP15OV,t24,TSPC,11.475031205991169
UEMP15OV,t24,TPC2,10.221022431746785
UEMP15OV,t24,PC2,11.505035318913405
UEMP15OV,t24,LAPC,9.299376663442585
UEMP15T26,t1,PC,16.63082809889285
UEMP15T26,t1,TPC,16.471020288160318
UEMP15T26,t1,TSPC,18.08613275914363
UEMP15T26,t1,TPC2,18.71180763878049
UEMP15T26,t1,PC2,16.660442278606997
UEMP15T26,t1,LAPC,15.403096234483655
UEMP15T26,t6,PC,16.45960814737956
UEMP15T26,t6,TPC,18.049977232937053
UEMP15T26,t6,TSPC,16.027902302022788
UEMP15T26,t6,TPC2,20.678370754040113
UEMP15T26,t6,PC2,16.567106189488644
UEMP15T26,t6,LAPC,15.738669741485594
UEMP15T26,t12,PC,15.912672858455347
UEMP15T26,t12,TPC,15.332265793467124
UEMP15T26,t12,TSPC,16.59886292349675
UEMP15T26,t12,TPC2,17.46848272297149
UEMP15T26,t12,PC2,18.283860439202655
UEMP15T26,t12,LAPC,15.18981177369324
UEMP15T26,t24,PC,16.431183530959945
UEMP15T26,t24,TPC,16.614951300813438
UEMP15T26,t24,TSPC,17.533804776971785
UEMP15T26,t24,TPC2,28.241056974736242
UEMP15T26,t24,PC2,19.589757551661798
UEMP15T26,t24,LAPC,15.018138890578856
UEMP27OV,t1,PC,8.571780754322134
UEMP27OV,t1,TPC,9.619516874827498
UEMP27OV,t1,TSPC,9.511781669065892
UEMP27OV,t1,TPC2,12.721016007063495
UEMP27OV,t1,PC2,16.79377274906689
UEMP27OV,t1,LAPC,7.8359566874843
UEMP27OV,t6,PC,9.286279769985745
UEMP27OV,t6,TPC,8.332323522342495
UEMP27OV,t6,TSPC,11.072390270699819
UEMP27OV,t6,TPC2,9.829070400134235
UEMP27OV,t6,PC2,11.212250365215917
UEMP27OV,t6,LAPC,8.54122896028902
UEMP27OV,t12,PC,14.766602953602783
UEMP27OV,t12,TPC,8.957360171185721
UEMP27OV,t12,TSPC,13.888187676602284
UEMP27OV,t12,TPC2,14.875638345980637
UEMP27OV,t12,PC2,30.723920912857313
UEMP27OV,t12,LAPC,9.13496681690345
UEMP27OV,t24,PC,7.764456826073835
UEMP27OV,t24,TPC,13.439044163320414
UEMP27OV,t24,TSPC,13.0129252210104
UEMP27OV,t24,TPC2,28.483127238266214
UEMP27OV,t24,PC2,19.30149008081526
UEMP27OV,t24,LAPC,7.426826188350806
CLAIMSx,t1,PC,20.411556947561756
CLAIMSx,t1,TPC,20.45917433987057
CLAIMSx,t1,TSPC,20.588150896279902
CLAIMSx,t1,TPC2,21.355143598284034
CLAIMSx,t1,PC2,21.21521018061471
CLAIMSx,t1,LAPC,20.336755676437665
CLAIMSx,t6,PC,20.588887590133464
CLAIMSx,t6,TPC,20.06631538825961
CLAIMSx,t6,TSPC,20.513036734233577
CLAIMSx,t6,TPC2,31.987305212240535
CLAIMSx,t6,PC2,20.294865841547335
CLAIMSx,t6,LAPC,19.711928745689455
CLAIMSx,t12,PC,19.9072490225667
CLAIMSx,t12,TPC,20.983586837411693
CLAIMSx,t12,TSPC,20.56040310441532
CLAIMSx,t12,TPC2,23.200378220055573
CLAIMSx,t12,PC2,23.858199348555992
CLAIMSx,t12,LAPC,19.723014556008422
CLAIMSx,t24,PC,20.352230064041084
CLAIMSx,t24,TPC,20.81748488118535
CLAIMSx,t24,TSPC,20.959453840748257
CLAIMSx,t24,TPC2,31.521181833072724
CLAIMSx,t24,PC2,32.314535384172764
CLAIMSx,t24,LAPC,19.734685638037746
PAYEMS,t1,PC,1.1885425535288692
PAYEMS,t1,TPC,1.1967460052239567
PAYEMS,t1,TSPC,1.1941652159394203
PAYEMS,t1,TPC2,1.2232038730510235
PAYEMS,t1,PC2,1.1696395093556409
PAYEMS,t1,LAPC,1.2154108884930586
PAYEMS,t6,PC,1.2209220114857815
PAYEMS,t6,TPC,1.2237592379434403
PAYEMS,t6,TSPC,1.2445402593719566
PAYEMS,t6,TPC2,1.4012608487910132
PAYEMS,t6,PC2,1.196525905761027
PAYEMS,t6,LAPC,1.191338482435852
PAYEMS,t12,PC,1.1834641000819655
PAYEMS,t12,TPC,1.2021180198080605
PAYEMS,t12,TSPC,1.207305612258315
PAYEMS,t12,TPC2,1.5798878980917608
PAYEMS,t12,PC2,1.5698878698521395
PAYEMS,t12,LAPC,1.1781879727393412
PAYEMS,t24,PC,1.2642173173318068
PAYEMS,t24,TPC,1.2319867477242457
PAYEMS,t24,TSPC,1.2378786762160234
PAYEMS,t24,TPC2,1.692572920760915
PAYEMS,t24,PC2,1.4780788387378785
PAYEMS,t24,LAPC,1.253042694237379
USGOOD,t1,PC,0.9655419197171666
USGOOD,t1,TPC,1.0441743090697362
USGOOD,t1,TSPC,0.9523156289782925
USGOOD,t1,TPC2,1.096874297723392
USGOOD,t1,PC2,1.1983862033953767
USGOOD,t1,LAPC,0.9561434203394775
USGOOD,t6,PC,1.069140259730834
USGOOD,t6,TPC,1.0994910506591817
USGOOD,t6,TSPC,1.0694870621342643
USGOOD,t6,TPC2,1.0753759598531314
USGOOD,t6,PC2,1.6440222637230955
USGOOD,t6,LAPC,1.041062983850978
USGOOD,t12,PC,1.2645450698945038
USGOOD,t12,TPC,1.0693590770175208
USGOOD,t12,TSPC,1.0390727937859803
USGOOD,t12,TPC2,1.5941712063237055
USGOOD,t12,PC2,1.8594690419415385
USGOOD,t12,LAPC,1.0694245314180846
USGOOD,t24,PC,1.1231378263259595
USGOOD,t24,TPC,1.0881639746598897
USGOOD,t24,TSPC,1.094186269196564
USGOOD,t24,TPC2,1.4034373701001481
USGOOD,t24,PC2,1.2946073023923548
USGOOD,t24,LAPC,1.0988463221641023
CES1021000001,t1,PC,1.0046176170068877
CES1021000001,t1,TPC,0.9433480550394949
CES1021000001,t1,TSPC,0.9263140295394685
CES1021000001,t1,TPC2,1.1539173602602328
CES1021000001,t1,PC2,1.1959595253013693
CES1021000001,t1,LAPC,0.847280544574774
CES1021000001,t6,PC,0.9500307879973443
CES1021000001,t6,TPC,0.950147398909026
CES1021000001,t6,TSPC,1.047423592444555
CES1021000001,t6,TPC2,1.0345952059541947
CES1021000001,t6,PC2,1.858330950970947
CES1021000001,t6,LAPC,0.9063838142419974
CES1021000001,t12,PC,0.9597559023152925
CES1021000001,t12,TPC,1.2374245198425564
CES1021000001,t12,TSPC,0.958368499542093
CES1021000001,t12,TPC2,3.4320061185090007
CES1021000001,t12,PC2,1.3609821055687434
CES1021000001,t12,LAPC,0.9305447273240874
CES1021000001,t24,PC,1.0471449916776374
CES1021000001,t24,TPC,1.0644086927157734
CES1021000001,t24,TSPC,1.1172786108287776
CES1021000001,t24,TPC2,1.3152061438594613
CES1021000001,t24,PC2,2.39709366448848
CES1021000001,t24,LAPC,0.9601006271685509
USCONS,t1,PC,1.536457634731524
USCONS,t1,TPC,1.5950749241886564
USCONS,t1,TSPC,1.499725886050127
USCONS,t1,TPC2,2.068904439303013
USCONS,t1,PC2,1.6696177852642633
USCONS,t1,LAPC,1.3539338737208753
USCONS,t6,PC,1.3177170227545436
USCONS,t6,TPC,1.5036164574905488
USCONS,t6,TSPC,1.4044470432557952
USCONS,t6,TPC2,1.9438883489716128
USCONS,t6,PC2,2.1357236213737227
USCONS,t6,LAPC,1.3359498809046584
USCONS,t12,PC,1.2869299974246562
USCONS,t12,TPC,1.6110538016281206
USCONS,t12,TSPC,1.3581541579753167
USCONS,t12,TPC2,1.849088682832296
USCONS,t12,PC2,2.1917354824165685
USCONS,t12,LAPC,1.2623117847553902
USCONS,t24,PC,1.2949006743644427
USCONS,t24,TPC,1.3450791285100399
USCONS,t24,TSPC,1.3216023891514121
USCONS,t24,TPC2,2.4531337477965014
USCONS,t24,PC2,1.7822182026843052
USCONS,t24,LAPC,1.2879576595969289
MANEMP,t1,PC,0.8919730464390995
MANEMP,t1,TPC,0.9177299987370432
MANEMP,t1,TSPC,0.9288426946332908
MANEMP,t1,TPC2,1.0341852040345163
MANEMP,t1,PC2,1.183394967258481
MANEMP,t1,LAPC,0.8844787481403639
MANEMP,t6,PC,0.9635965199852798
MANEMP,t6,TPC,0.9568305056552855
MANEMP,t6,TSPC,0.9577423462422573
MANEMP,t6,TPC2,0.9471338105571147
MANEMP,t6,PC2,1.3553518063908032
MANEMP,t6,LAPC,0.9394813383344348
MANEMP,t12,PC,1.0418592938775015
MANEMP,t12,TPC,0.971866314014375
MANEMP,t12,TSPC,0.9379156857244241
MANEMP,t12,TPC2,1.4766593649770263
MANEMP,t12,PC2,1.265304731780377
MANEMP,t12,LAPC,0.9361839653619454
MANEMP,t24,PC,1.0174469578913896
MANEMP,t24,TPC,1.04439652734562
MANEMP,t24,TSPC,0.9976391622033592
MANEMP,t24,TPC2,1.5139079201004073
MANEMP,t24,PC2,1.9635816563870765
MANEMP,t24,LAPC,0.9593070971314873
DMANEMP,t1,PC,1.0469674620674556
DMANEMP,t1,TPC,1.0527782778441217
DMANEMP,t1,TSPC,1.031874008420522
DMANEMP,t1,TPC2,1.2877154690061443
DMANEMP,t1,PC2,1.3383742290584455
DMANEMP,t1,LAPC,1.0048571509415951
DMANEMP,t6,PC,1.0872835231741245
DMANEMP,t6,TPC,1.05903358720408
DMANEMP,t6,TSPC,1.044044074051256
DMANEMP,t6,TPC2,1.128623904108492
DMANEMP,t6,PC2,1.2819364311830361
DMANEMP,t6,LAPC,1.038234964782975
DMANEMP,t12,PC,1.1088115041763082
DMANEMP,t12,TPC,1.0506904129343069
DMANEMP,t12,TSPC,1.0432748059612365
DMANEMP,t12,TPC2,1.2205688149735983
DMANEMP,t12,PC2,1.5338386095137064
DMANEMP,t12,LAPC,1.0765033624579805
DMANEMP,t24,PC,1.065011325560018
DMANEMP,t24,TPC,1.2879446291004077
DMANEMP,t24,TSPC,1.1310005117259496
DMANEMP,t24,TPC2,1.339767933682104
DMANEMP,t24,PC2,2.137146235246918
DMANEMP,t24,LAPC,1.0429560161014695
NDMANEMP,t1,PC,0.7599226983745592
NDMANEMP,t1,TPC,0.7649799236527666
NDMANEMP,t1,TSPC,0.7111025604841612
NDMANEMP,t1,TPC2,0.8399907835548109
NDMANEMP,t1,PC2,0.8935224092999924
NDMANEMP,t1,LAPC,0.7268320763832081
NDMANEMP,t6,PC,0.7981176790007044
NDMANEMP,t6,TPC,0.7847848825364969
NDMANEMP,t6,TSPC,0.7673312475269608
NDMANEMP,t6,TPC2,1.0972553504574856
NDMANEMP,t6,PC2,1.0329727514930123
NDMANEMP,t6,LAPC,0.7527691401016783
NDMANEMP,t12,PC,0.7594954581514661
NDMANEMP,t12,TPC,0.7875462617691237
NDMANEMP,t12,TSPC,0.7664718921865261
NDMANEMP,t12,TPC2,0.983844545986665
NDMANEMP,t12,PC2,0.9075151642810486
NDMANEMP,t12,LAPC,0.7571694711282663
NDMANEMP,t24,PC,0.7843896307668006
NDMANEMP,t24,TPC,0.7746441021980388
NDMANEMP,t24,TSPC,0.885446338202314
NDMANEMP,t24,TPC2,1.3145603195403521
NDMANEMP,t24,PC2,1.7652306609710011
NDMANEMP,t24,LAPC,0.7700004678307785
SRVPRD,t1,PC,1.2168799245366635
SRVPRD,t1,TPC,1.2566153481590514
SRVPRD,t1,TSPC,1.1982664982293874
SRVPRD,t1,TPC2,1.3130378650271635
SRVPRD,t1,PC2,1.1623563224558178
SRVPRD,t1,LAPC,1.2133226788449567
SRVPRD,t6,PC,1.223959836256934
SRVPRD,t6,TPC,1.2434358391758449
SRVPRD,t6,TSPC,1.2982193125747823
SRVPRD,t6,TPC2,1.3883612743431177
SRVPRD,t6,PC2,1.2274107775284535
SRVPRD,t6,LAPC,1.2166615792442523
SRVPRD,t12,PC,1.2256931416967345
SRVPRD,t12,TPC,1.2083801776830962
SRVPRD,t12,TSPC,1.2420960295698171
SRVPRD,t12,TPC2,1.2873181681171482
SRVPRD,t12,PC2,1.5686687471539684
SRVPRD,t12,LAPC,1.218433110184718
SRVPRD,t24,PC,1.2773574731265183
SRVPRD,t24,TPC,1.2303521622231575
SRVPRD,t24,TSPC,1.2448619768009968
SRVPRD,t24,TPC2,2.044674440330539
SRVPRD,t24,PC2,1.5189434228162961
SRVPRD,t24,LAPC,1.2265608855538297
USTPU,t1,PC,1.0113116636184754
USTPU,t1,TPC,1.0524003107413138
USTPU,t1,TSPC,0.992734176867168
USTPU,t1,TPC2,1.4810026062205133
USTPU,t1,PC2,1.0646833986514697
USTPU,t1,LAPC,1.003741219253163
USTPU,t6,PC,1.0016957846035295
USTPU,t6,TPC,0.9729528534709784
USTPU,t6,TSPC,1.028799975129501
USTPU,t6,TPC2,1.0602176967647305
USTPU,t6,PC2,1.1270206590662621
USTPU,t6,LAPC,1.0027653266993022
USTPU,t12,PC,0.9909195919301027
USTPU,t12,TPC,1.016228605797012
USTPU,t12,TSPC,1.0144582443445702
USTPU,t12,TPC2,2.2697323276401677
USTPU,t12,PC2,1.6387670033949484
USTPU,t12,LAPC,0.9755000280961843
USTPU,t24,PC,1.1562305242995028
USTPU,t24,TPC,1.0280648205221132
USTPU,t24,TSPC,1.0545250918149807
USTPU,t24,TPC2,1.9274707470422348
USTPU,t24,PC2,1.388857555432196
USTPU,t24,LAPC,1.0450146749207503
USWTRADE,t1,PC,0.5394885639885906
USWTRADE,t1,TPC,0.5536047318233693
USWTRADE,t1,TSPC,0.4876464250804604
USWTRADE,t1,TPC2,0.5706901368197961
USWTRADE,t1,PC2,0.5619336023229098
USWTRADE,t1,LAPC,0.5380114994660509
USWTRADE,t6,PC,0.5470455086349366
USWTRADE,t6,TPC,0.5479749916546452
USWTRADE,t6,TSPC,0.6127284986902833
USWTRADE,t6,TPC2,0.6591573718869611
USWTRADE,t6,PC2,0.6849959559165687
USWTRADE,t6,LAPC,0.550094136894161
USWTRADE,t12,PC,0.5478387821012295
USWTRADE,t12,TPC,0.5575656052726101
USWTRADE,t12,TSPC,0.5568170014833855
USWTRADE,t12,TPC2,0.801240287667767
USWTRADE,t12,PC2,0.6990740668621603
USWTRADE,t12,LAPC,0.5419605297618068
USWTRADE,t24,PC,0.6189010354368416
USWTRADE,t24,TPC,0.551697685482235
USWTRADE,t24,TSPC,0.5801603055159801
USWTRADE,t24,TPC2,0.6292241926980607
USWTRADE,t24,PC2,0.8204502595820122
USWTRADE,t24,LAPC,0.5487005044261826
USTRADE,t1,PC,1.2562952038368718
USTRADE,t1,TPC,1.2240650866196314
USTRADE,t1,TSPC,1.2161092288086424
USTRADE,t1,TPC2,1.6103011830789482
USTRADE,t1,PC2,1.494677298133129
USTRADE,t1,LAPC,1.2783898139812933
USTRADE,t6,PC,1.2535995464664687
USTRADE,t6,TPC,1.2324587190892882
USTRADE,t6,TSPC,1.3251498189619668
USTRADE,t6,TPC2,1.2489057085817217
USTRADE,t6,PC2,1.3960934086371384
USTRADE,t6,LAPC,1.2504058478394189
USTRADE,t12,PC,1.26118648393444
USTRADE,t12,TPC,1.2627999875276736
USTRADE,t12,TSPC,1.2716579547080984
USTRADE,t12,TPC2,1.337962302887367
USTRADE,t12,PC2,1.8352156324062179
USTRADE,t12,LAPC,1.2579802173643504
USTRADE,t24,PC,1.3342416791079739
USTRADE,t24,TPC,1.2939684069812905
USTRADE,t24,TSPC,1.3072448475920124
USTRADE,t24,TPC2,1.540293591650036
USTRADE,t24,PC2,1.5346920888638351
USTRADE,t24,LAPC,1.2934931594249934
USFIRE,t1,PC,0.27154869384703434
USFIRE,t1,TPC,0.28231925355738047
USFIRE,t1,TSPC,0.2726311663073388
USFIRE,t1,TPC2,0.31063478022284824
USFIRE,t1,PC2,0.30996328375287346
USFIRE,t1,LAPC,0.26991015430190474
USFIRE,t6,PC,0.2898881955200062
USFIRE,t6,TPC,0.28184757812156774
USFIRE,t6,TSPC,0.28593912282162576
USFIRE,t6,TPC2,0.43272922714428164
USFIRE,t6,PC2,0.48758019487136195
USFIRE,t6,LAPC,0.26957458494007264
USFIRE,t12,PC,0.26231769590167503
USFIRE,t12,TPC,0.2832996077399583
USFIRE,t12,TSPC,0.26686110898058757
USFIRE,t12,TPC2,0.2907043121092287
USFIRE,t12,PC2,0.2867236653889632
USFIRE,t12,LAPC,0.26314986743683144
USFIRE,t24,PC,0.31522614000253646
USFIRE,t24,TPC,0.27806252490242345
USFIRE,t24,TSPC,0.31158776238197905
USFIRE,t24,TPC2,0.36388037007079926
USFIRE,t24,PC2,0.3474708906753895
USFIRE,t24,LAPC,0.2951600007164596
USGOVT,t1,PC,0.4726238678919367
USGOVT,t1,TPC,0.44561607255162644
USGOVT,t1,TSPC,0.5172258218193906
USGOVT,t1,TPC2,0.9202143274297521
USGOVT,t1,PC2,0.8965420028727707
USGOVT,t1,LAPC,0.4427372079357257
USGOVT,t6,PC,0.5813262024303626
USGOVT,t6,TPC,0.5045596034022195
USGOVT,t6,TSPC,0.5509330289468248
USGOVT,t6,TPC2,1.0381597419131874
USGOVT,t6,PC2,1.5442459738582544
USGOVT,t6,LAPC,0.46460065191401695
USGOVT,t12,PC,0.49053667673871876
USGOVT,t12,TPC,0.45595693131450826
USGOVT,t12,TSPC,0.6990279538372195
USGOVT,t12,TPC2,1.0110753279875038
USGOVT,t12,PC2,1.8005040098511278
USGOVT,t12,LAPC,0.45021937646263493
USGOVT,t24,PC,0.4604219259794212
USGOVT,t24,TPC,0.5495218920663282
USGOVT,t24,TSPC,0.5108996929654769
USGOVT,t24,TPC2,0.8140062145410402
USGOVT,t24,PC2,0.6975815730109051
USGOVT,t24,LAPC,0.45113808971826325
CES0600000007,t1,PC,0.31704239872856665
CES0600000007,t1,TPC,0.25965517098179264
CES0600000007,t1,TSPC,0.2827545601832244
CES0600000007,t1,TPC2,0.36331275541857433
CES0600000007,t1,PC2,0.40842151331940835
CES0600000007,t1,LAPC,0.2641975938929898
CES0600000007,t6,PC,0.30742740363029053
CES0600000007,t6,TPC,0.29910520976672006
CES0600000007,t6,TSPC,0.3341580897463025
CES0600000007,t6,TPC2,0.44142383190515044
CES0600000007,t6,PC2,0.5064199204309338
CES0600000007,t6,LAPC,0.27511819402436616
CES0600000007,t12,PC,0.4591725854992436
CES0600000007,t12,TPC,0.3009137407144115
CES0600000007,t12,TSPC,0.3767523665363466
CES0600000007,t12,TPC2,0.4313768486445381
CES0600000007,t12,PC2,0.5057107662239189
CES0600000007,t12,LAPC,0.31994955468543296
CES0600000007,t24,PC,0.3174112138885867
CES0600000007,t24,TPC,0.27307378163641155
CES0600000007,t24,TSPC,0.30309807704179903
CES0600000007,t24,TPC2,0.32289872242729256
CES0600000007,t24,PC2,0.5077221032493316
CES0600000007,t24,LAPC,0.27086373247561324
AWOTMAN,t1,PC,0.19690325669311978
AWOTMAN,t1,TPC,0.1869854256133979
AWOTMAN,t1,TSPC,0.19842971935693077
AWOTMAN,t1,TPC2,0.17443256186614556
AWOTMAN,t1,PC2,0.29925898454023564
AWOTMAN,t1,LAPC,0.15643550391978214
AWOTMAN,t6,PC,0.16966702185382646
AWOTMAN,t6,TPC,0.14449657221668694
AWOTMAN,t6,TSPC,0.19944504471668775
AWOTMAN,t6,TPC2,0.16230110585746246
AWOTMAN,t6,PC2,0.25908796820244634
AWOTMAN,t6,LAPC,0.14726958752972888
AWOTMAN,t12,PC,0.16604808903064477
AWOTMAN,t12,TPC,0.14910437843429264
AWOTMAN,t12,TSPC,0.16956721419421428
AWOTMAN,t12,TPC2,0.189345376731712
AWOTMAN,t12,PC2,0.5928034656880355
AWOTMAN,t12,LAPC,0.1437984801677313
AWOTMAN,t24,PC,0.16842782777269408
AWOTMAN,t24,TPC,0.18310320925838863
AWOTMAN,t24,TSPC,0.24140279288981545
AWOTMAN,t24,TPC2,0.32421878589872666
AWOTMAN,t24,PC2,0.7247041976789007
AWOTMAN,t24,LAPC,0.14384367006100965
AWHMAN,t1,PC,0.28326681713433993
AWHMAN,t1,TPC,0.2900930305498954
AWHMAN,t1,TSPC,0.2965833073260445
AWHMAN,t1,TPC2,0.3183903577309162
AWHMAN,t1,PC2,0.333990745428112
AWHMAN,t1,LAPC,0.29131428314505575
AWHMAN,t6,PC,0.30393253166118467
AWHMAN,t6,TPC,0.28674376296510123
AWHMAN,t6,TSPC,0.3573932588446086
AWHMAN,t6,TPC2,0.390808322585534
AWHMAN,t6,PC2,0.7550727128970611
AWHMAN,t6,LAPC,0.28073344659300914
AWHMAN,t12,PC,0.33250670271474186
AWHMAN,t12,TPC,0.31893895417646584
AWHMAN,t12,TSPC,0.3035984363825774
AWHMAN,t12,TPC2,0.6499082380998642
AWHMAN,t12,PC2,1.2950879275140972
AWHMAN,t12,LAPC,0.2770139902840726
AWHMAN,t24,PC,0.3652428624643839
AWHMAN,t24,TPC,0.41385121672126934
AWHMAN,t24,TSPC,0.3709776133430014
AWHMAN,t24,TPC2,0.8427965558325641
AWHMAN,t24,PC2,0.48129406152854953
AWHMAN,t24,LAPC,0.28774305104246173
HOUST,t1,PC,0.16958591432518477
HOUST,t1,TPC,0.1261578009338519
HOUST,t1,TSPC,0.11471034947591034
HOUST,t1,TPC2,0.783429465664193
HOUST,t1,PC2,0.3202076168868553
HOUST,t1,LAPC,0.11685166636875281
HOUST,t6,PC,0.09094402682994886
HOUST,t6,TPC,0.09329158952702225
HOUST,t6,TSPC,0.10062445984969016
HOUST,t6,TPC2,0.09805492314804859
HOUST,t6,PC2,0.21803586362022095
HOUST,t6,LAPC,0.0905053064246509
HOUST,t12,PC,0.10574192342895603
HOUST,t12,TPC,0.09755970322004448
HOUST,t12,TSPC,0.11544418940823412
HOUST,t12,TPC2,0.11427131049023102
HOUST,t12,PC2,0.3427130208590248
HOUST,t12,LAPC,0.09623771266322634
HOUST,t24,PC,0.11431454753374325
HOUST,t24,TPC,0.10123734285800723
HOUST,t24,TSPC,0.11113628558956293
HOUST,t24,TPC2,0.1852753748285848
HOUST,t24,PC2,0.17758917879610184
HOUST,t24,LAPC,0.09508251052413376
HOUSTNE,t1,PC,0.3591378450089582
HOUSTNE,t1,TPC,0.30113952280611095
HOUSTNE,t1,TSPC,0.32553308161412886
HOUSTNE,t1,TPC2,0.3462805966198079
HOUSTNE,t1,PC2,0.538101101287652
HOUSTNE,t1,LAPC,0.2920017786513358
HOUSTNE,t6,PC,0.26273804197735523
HOUSTNE,t6,TPC,0.26850089334336824
HOUSTNE,t6,TSPC,0.29749589667946474
HOUSTNE,t6,TPC2,0.3274782069000311
HOUSTNE,t6,PC2,0.637019295542593
HOUSTNE,t6,LAPC,0.26102204823993713
HOUSTNE,t12,PC,0.3416081249102335
HOUSTNE,t12,TPC,0.26713842183422165
HOUSTNE,t12,TSPC,0.2908428786785414
HOUSTNE,t12,TPC2,0.312493331762716
HOUSTNE,t12,PC2,0.4501079622527239
HOUSTNE,t12,LAPC,0.2700533928732375
HOUSTNE,t24,PC,0.30242602724330697
HOUSTNE,t24,TPC,0.29224470920848206
HOUSTNE,t24,TSPC,0.2732474783050072
HOUSTNE,t24,TPC2,0.4281823517586229
HOUSTNE,t24,PC2,0.37977719196568893
HOUSTNE,t24,LAPC,0.28215767389894314
HOUSTMW,t1,PC,0.37710247368080263
HOUSTMW,t1,TPC,0.21674939278099073
HOUSTMW,t1,TSPC,0.2593921537140456
HOUSTMW,t1,TPC2,0.2751289378000285
HOUSTMW,t1,PC2,0.4455686893638938
HOUSTMW,t1,LAPC,0.23043249053419065
HOUSTMW,t6,PC,0.2396129398112797
HOUSTMW,t6,TPC,0.20986988332295337
HOUSTMW,t6,TSPC,0.24188590047469566
HOUSTMW,t6,TPC2,0.241780397112894
HOUSTMW,t6,PC2,0.6590627085220215
HOUSTMW,t6,LAPC,0.20865521300151776
HOUSTMW,t12,PC,0.22915000703068902
HOUSTMW,t12,TPC,0.23003109386846982
HOUSTMW,t12,TSPC,0.23451584983307044
HOUSTMW,t12,TPC2,0.5808584860582819
HOUSTMW,t12,PC2,0.5644298800489298
HOUSTMW,t12,LAPC,0.21049692698076156
HOUSTMW,t24,PC,0.21681516799148254
HOUSTMW,t24,TPC,0.217705125875117
HOUSTMW,t24,TSPC,0.23639010901230265
HOUSTMW,t24,TPC2,0.5202689944609009
HOUSTMW,t24,PC2,0.6301316476368498
HOUSTMW,t24,LAPC,0.21534219912027822
HOUSTS,t1,PC,0.19547103902136873
HOUSTS,t1,TPC,0.22447442049070687
HOUSTS,t1,TSPC,0.10458545816092761
HOUSTS,t1,TPC2,0.6351883991181866
HOUSTS,t1,PC2,0.2530384650037724
HOUSTS,t1,LAPC,0.1067088733926519
HOUSTS,t6,PC,0.132297568377105
HOUSTS,t6,TPC,0.10949339007761623
HOUSTS,t6,TSPC,0.11675064462675491
HOUSTS,t6,TPC2,0.1461339293011023
